1.411420	-1.048395	-100.750717	
1.413448	-1.048939	-100.751205	
1.417767	-1.052728	-99.742767	
1.421535	-1.059444	-99.761543	
1.419637	-1.062005	-99.770454	
1.412926	-1.061891	-99.773651	
1.407988	-1.063654	-99.781715	
1.409129	-1.066561	-99.790092	
1.410838	-1.071949	-99.542770	
1.402290	-1.074190	-99.553627	
1.395059	-1.077019	-99.565582	
1.389246	-1.076016	-99.565491	
1.375279	-1.072325	-99.561470	
1.371888	-1.074324	-97.908844	
1.379496	-1.080425	-97.923950	
1.381137	-1.081560	-97.926666	
1.372373	-1.087856	-97.949120	
1.365670	-1.089647	-97.957260	
1.373595	-1.089371	-97.953148	
1.384686	-1.093378	-96.908791	
1.391773	-1.101977	-96.931297	
1.400050	-1.106914	-96.942734	
1.416692	-1.107189	-96.937698	
1.431266	-1.113597	-96.951172	
1.444249	-1.114920	-95.830048	
1.471046	-1.120333	-95.837959	
1.493059	-1.127338	-95.851921	
1.510311	-1.135781	-95.871483	
1.535246	-1.146718	-95.895996	
1.565147	-1.149826	-95.896133	
1.584421	-1.158614	-94.917542	
1.607622	-1.165229	-94.931007	
1.623537	-1.164285	-94.924324	
1.640628	-1.171269	-94.940338	
1.661738	-1.174689	-94.945007	
1.675208	-1.177819	-94.950722	
1.682992	-1.181408	-94.959167	
1.683857	-1.183726	-94.965652	
1.691560	-1.180113	-94.953293	
1.701057	-1.180867	-94.953117	
1.703695	-1.188135	-94.973457	
1.701488	-1.181594	-92.740974	
1.699106	-1.180896	-92.739342	
1.702560	-1.186994	-92.755928	
1.699814	-1.182416	-92.743492	
1.698796	-1.188528	-92.760719	
1.696024	-1.191629	-92.769760	
1.693498	-1.187663	-90.935814	
1.694101	-1.186567	-90.932739	
1.694103	-1.188540	-90.938217	
1.701139	-1.187267	-90.934372	
1.710753	-1.188555	-90.937508	
1.708298	-1.194297	-90.216133	
1.707544	-1.194509	-90.216728	
1.711965	-1.196998	-90.223579	
1.718287	-1.203670	-90.241982	
1.722023	-1.208060	-90.254089	
1.727088	-1.211379	-90.263214	
1.736393	-1.216060	-88.797333	
1.747890	-1.216690	-88.799644	
1.758691	-1.217311	-88.801888	
1.767951	-1.221901	-88.814598	
1.781587	-1.225470	-88.824821	
1.799338	-1.228926	-87.875671	
1.815292	-1.233838	-87.890312	
1.826613	-1.237914	-87.902267	
1.834906	-1.240663	-87.910385	
1.844670	-1.242985	-87.917503	
1.860100	-1.247882	-87.931992	
1.874115	-1.254547	-86.623711	
1.881129	-1.258824	-86.636169	
1.886577	-1.264096	-86.651024	
1.890866	-1.264993	-86.654068	
1.898202	-1.272235	-86.674438	
1.902256	-1.277485	-85.982315	
1.908399	-1.285723	-86.004784	
1.911307	-1.292402	-86.022629	
1.905598	-1.293725	-86.025047	
1.903197	-1.297103	-86.033379	
1.905452	-1.301102	-86.044151	
1.910267	-1.307308	-85.325661	
1.910222	-1.314540	-85.344200	
1.908364	-1.316484	-85.348808	
1.907583	-1.316606	-85.348961	
1.909162	-1.313400	-85.341057	
1.910756	-1.318342	-84.004578	
1.914729	-1.322751	-84.016869	
1.918913	-1.324948	-84.023567	
1.918551	-1.326032	-84.026237	
1.924038	-1.323134	-84.020294	
1.934741	-1.323139	-84.023132	
1.945487	-1.327428	-82.681892	
1.954321	-1.331666	-82.695351	
1.956658	-1.331954	-82.696815	
1.960713	-1.332794	-82.700211	
1.971652	-1.341024	-82.724342	
1.984765	-1.344183	-82.736412	
1.993711	-1.347908	-83.519936	
2.001158	-1.351593	-83.531059	
2.011348	-1.351528	-83.533699	
2.024745	-1.354815	-83.545456	
2.036755	-1.362756	-83.568253	
2.047740	-1.369333	-81.283447	
2.059947	-1.374892	-81.301414	
2.074575	-1.381663	-81.323189	
2.084022	-1.387033	-81.339661	
2.089002	-1.390818	-81.350647	
2.095529	-1.394475	-81.361885	
2.109644	-1.401274	-79.783218	
2.120568	-1.404314	-79.795296	
2.125947	-1.404065	-79.797005	
2.129614	-1.406645	-79.804840	
2.140902	-1.407048	-79.810661	
2.151383	-1.406865	-79.788422	
2.159731	-1.409634	-79.798523	
2.164924	-1.412922	-79.808510	
2.170054	-1.409882	-79.803452	
2.178545	-1.410860	-79.809341	
2.185357	-1.412411	-79.815887	
2.193852	-1.415394	-79.094719	
2.204675	-1.416967	-79.103218	
2.214503	-1.422045	-79.119492	
2.219452	-1.424396	-79.127205	
2.224499	-1.425756	-79.132629	
2.234955	-1.429191	-77.985741	
2.246253	-1.433954	-78.002396	
2.253836	-1.433952	-78.006104	
2.255593	-1.437116	-78.014351	
2.260998	-1.439054	-78.021515	
2.266860	-1.440853	-78.028580	
2.276443	-1.442900	-77.195656	
2.278406	-1.444413	-77.200096	
2.281353	-1.444651	-77.202133	
2.286198	-1.444401	-77.204018	
2.286302	-1.443439	-77.201889	
2.291661	-1.447124	-75.664009	
2.294153	-1.447230	-75.665672	
2.292858	-1.449163	-75.669319	
2.296984	-1.452672	-75.679642	
2.292681	-1.456625	-75.686165	
2.286012	-1.458461	-75.686539	
2.288614	-1.456716	-75.462944	
2.293939	-1.462420	-75.478767	
2.292053	-1.460360	-75.473076	
2.286911	-1.461532	-75.472763	
2.284488	-1.460801	-75.469742	
2.287825	-1.464968	-75.480988	
2.291694	-1.471618	-75.300385	
2.291430	-1.474088	-75.305817	
2.287635	-1.475282	-75.306305	
2.287892	-1.470507	-75.295647	
2.292249	-1.469449	-75.295799	
2.298183	-1.470420	-73.959152	
2.305727	-1.476016	-73.975998	
2.307626	-1.477263	-73.979881	
2.306863	-1.478188	-73.981430	
2.309723	-1.474379	-73.974884	
2.316542	-1.476384	-73.983444	
2.319837	-1.482867	-72.632645	
2.317313	-1.485279	-72.636200	
2.314668	-1.490409	-72.645592	
2.316450	-1.490473	-72.646919	
2.314818	-1.487907	-72.640251	
2.320687	-1.496843	-71.771843	
2.324376	-1.499359	-71.779892	
2.322652	-1.495982	-71.771355	
2.325638	-1.494035	-71.769226	
2.332415	-1.488673	-71.762352	
2.339405	-1.491692	-71.773804	
2.343657	-1.492678	-71.989243	
2.342080	-1.496230	-71.995781	
2.348646	-1.497836	-72.003723	
2.353982	-1.497008	-72.005600	
2.356043	-1.501441	-72.016518	
2.358063	-1.502997	-70.647835	
2.364582	-1.506782	-70.660522	
2.367056	-1.509231	-70.667465	
2.369876	-1.510199	-70.671539	
2.368442	-1.507773	-70.665398	
2.368431	-1.512078	-70.674446	
2.371844	-1.514540	-70.335594	
2.375765	-1.517362	-70.344398	
2.375839	-1.520199	-70.350410	
2.376651	-1.518039	-70.346474	
2.376810	-1.516618	-70.343613	
2.385846	-1.519537	-68.596626	
2.391440	-1.524382	-68.611023	
2.395665	-1.526027	-68.617752	
2.401592	-1.525974	-68.622322	
2.406525	-1.524655	-68.623505	
2.410351	-1.524074	-68.625328	
2.413008	-1.525099	-68.255409	
2.419916	-1.528210	-68.267242	
2.432374	-1.526490	-68.273651	
2.435715	-1.525577	-68.274445	
2.432180	-1.525797	-68.272079	
2.433008	-1.527367	-68.275932	
2.447751	-1.534322	-68.301804	
2.460253	-1.539141	-68.321518	
2.459032	-1.541622	-68.325600	
2.456445	-1.547197	-68.334900	
2.462165	-1.550053	-68.345238	
2.473212	-1.554155	-67.513359	
2.482260	-1.558974	-67.530312	
2.486877	-1.564979	-67.546051	
2.488064	-1.565440	-67.547928	
2.494263	-1.567699	-67.557457	
2.502956	-1.568114	-67.565308	
2.517879	-1.576683	-65.565636	
2.525668	-1.582471	-65.583618	
2.527618	-1.585984	-65.592125	
2.532768	-1.585542	-65.595711	
2.540217	-1.587505	-65.605949	
2.551124	-1.592858	-65.115692	
2.552721	-1.597206	-65.125641	
2.550578	-1.599500	-65.128235	
2.549231	-1.598576	-65.125221	
2.551213	-1.596048	-65.122032	
2.551043	-1.596775	-65.123299	
2.554905	-1.601973	-63.985825	
2.558282	-1.606287	-63.997204	
2.560717	-1.608089	-64.002892	
2.560854	-1.609167	-64.005089	
2.568332	-1.610496	-64.014481	
2.580234	-1.615795	-62.746109	
2.589126	-1.619762	-62.761955	
2.590600	-1.626337	-62.775692	
2.603928	-1.627296	-62.790066	
2.617001	-1.623950	-62.796104	
2.621081	-1.627720	-62.807018	
2.623067	-1.627142	-62.122341	
2.636625	-1.632440	-62.145199	
2.655285	-1.640944	-62.178879	
2.665821	-1.639459	-62.186203	
2.667036	-1.641218	-62.190632	
2.666999	-1.642527	-61.211327	
2.680757	-1.646883	-61.232719	
2.694388	-1.656024	-61.262703	
2.699518	-1.666068	-61.286034	
2.696811	-1.669461	-61.289581	
2.701782	-1.670218	-61.295811	
2.701692	-1.668541	-60.018242	
2.708099	-1.670466	-60.028290	
2.718246	-1.674082	-60.045223	
2.722751	-1.675101	-60.051670	
2.718451	-1.671290	-60.040359	
2.715211	-1.668161	-60.031368	
2.722206	-1.665815	-60.034248	
2.733089	-1.668014	-60.049343	
2.740753	-1.675095	-60.070023	
2.746007	-1.677255	-60.079296	
2.745806	-1.678470	-60.081299	
2.745537	-1.679747	-58.389507	
2.752700	-1.687692	-58.411037	
2.762677	-1.693856	-58.432388	
2.768825	-1.704445	-58.457497	
2.773286	-1.706530	-58.465855	
2.776516	-1.705806	-58.467979	
2.782447	-1.704800	-55.588280	
2.789863	-1.707955	-55.601875	
2.801470	-1.718341	-55.632305	
2.812492	-1.722774	-55.652069	
2.825292	-1.727958	-55.675068	
2.836709	-1.726793	-55.189293	
2.848238	-1.725580	-55.200386	
2.860045	-1.728218	-55.218281	
2.878636	-1.736714	-55.253761	
2.900825	-1.741350	-55.286789	
2.924538	-1.748361	-55.325512	
2.943366	-1.753937	-54.649521	
2.963092	-1.760670	-54.682758	
2.987868	-1.771144	-54.727768	
3.012617	-1.783618	-54.775982	
3.033305	-1.789654	-54.809055	
3.051605	-1.795288	-53.601681	
3.067035	-1.801419	-53.629601	
3.079494	-1.807359	-53.653744	
3.091813	-1.813102	-53.677391	
3.100665	-1.818717	-53.696800	
3.107289	-1.819451	-53.705673	
3.113910	-1.821750	-52.138187	
3.113738	-1.826259	-52.145203	
3.113876	-1.828864	-52.149544	
3.121811	-1.836124	-52.170734	
3.124640	-1.840887	-52.181778	
3.117421	-1.841935	-51.441204	
3.109612	-1.841352	-51.430740	
3.104057	-1.841006	-51.423405	
3.099253	-1.839652	-51.415386	
3.096635	-1.839404	-51.411793	
3.087811	-1.837103	-51.397350	
3.082853	-1.832735	-49.991833	
3.079754	-1.834380	-49.990509	
3.076734	-1.836434	-49.989910	
3.075492	-1.837755	-49.990387	
3.074093	-1.840248	-49.992458	
3.072042	-1.838770	-49.014721	
3.075050	-1.838386	-49.017914	
3.084335	-1.845170	-49.039665	
3.094807	-1.849099	-49.058636	
3.110258	-1.856853	-49.089535	
3.123805	-1.862332	-49.114639	
3.137527	-1.866283	-48.146282	
3.156063	-1.870671	-48.176590	
3.175883	-1.876704	-48.210960	
3.198007	-1.886845	-48.254364	
3.222191	-1.891955	-48.292885	
3.251529	-1.899069	-48.340923	
3.269473	-1.899565	-47.249580	
3.281816	-1.902416	-47.269619	
3.303040	-1.903398	-47.298363	
3.326071	-1.906618	-47.332645	
3.340513	-1.914147	-47.362114	
3.352275	-1.917579	-47.164745	
3.353655	-1.919070	-47.168716	
3.357728	-1.921920	-47.178173	
3.361638	-1.924410	-47.186890	
3.353746	-1.929189	-47.183605	
3.343616	-1.934292	-47.177876	
3.338305	-1.937055	-45.380852	
3.330405	-1.937179	-45.370541	
3.313446	-1.938474	-45.349838	
3.302581	-1.939374	-45.336662	
3.292481	-1.949609	-45.337570	
3.288397	-1.954590	-44.352623	
3.283081	-1.955714	-44.346966	
3.270861	-1.958594	-44.334366	
3.265193	-1.960379	-44.329140	
3.267849	-1.963659	-44.337269	
3.270999	-1.967084	-44.346279	
3.275697	-1.974622	-44.138325	
3.279901	-1.975491	-44.145309	
3.287551	-1.979670	-44.161636	
3.301527	-1.985020	-44.188271	
3.315133	-1.987059	-44.209782	
3.328837	-1.995269	-42.804935	
3.345921	-2.003395	-42.839371	
3.366514	-2.006746	-42.872250	
3.383466	-2.010398	-42.900490	
3.390478	-2.014023	-42.914989	
3.395982	-2.015140	-42.924061	
3.413787	-2.017267	-42.509483	
3.418264	-2.017655	-42.516392	
3.414583	-2.016603	-42.509712	
3.412545	-2.013102	-42.502033	
3.407288	-2.010813	-42.491417	
3.399917	-2.007228	-42.518120	
3.390450	-2.007758	-42.505653	
3.371623	-2.007386	-42.478943	
3.360170	-2.001671	-42.455372	
3.351954	-2.002075	-42.444454	
3.344278	-2.001045	-42.432377	
3.331009	-2.001765	-41.812195	
3.318326	-2.002531	-41.795479	
3.306838	-2.002126	-41.778900	
3.300430	-1.998042	-41.764614	
3.294860	-1.998470	-41.757385	
3.293170	-2.002757	-41.760612	
3.291409	-2.003157	-40.172386	
3.287997	-2.002583	-40.166714	
3.285859	-2.003044	-40.164204	
3.291471	-2.001040	-40.169773	
3.297512	-2.001705	-40.179375	
3.302392	-2.009483	-40.235897	
3.307242	-2.007245	-40.240040	
3.318490	-2.011138	-40.261242	
3.327174	-2.012447	-40.275440	
3.326987	-2.010994	-40.273315	
3.328635	-2.012580	-40.277718	
3.331634	-2.015959	-39.893124	
3.333948	-2.015151	-39.895416	
3.334911	-2.016208	-39.898109	
3.328834	-2.013535	-39.886097	
3.318502	-2.009901	-39.866810	
3.310479	-2.008128	-38.532776	
3.304929	-2.007625	-38.523991	
3.297224	-2.005435	-38.509964	
3.287577	-2.003459	-38.493324	
3.277907	-1.999764	-38.474545	
3.270065	-1.999496	-38.462654	
3.266521	-2.000950	-39.417568	
3.261219	-2.000136	-39.409027	
3.252428	-1.997265	-39.392994	
3.248358	-1.996402	-39.386139	
3.246782	-1.994920	-39.382080	
3.252380	-1.995987	-37.798038	
3.252514	-1.995272	-37.797382	
3.247237	-1.993553	-37.787590	
3.244896	-1.988828	-37.778522	
3.247995	-1.988671	-37.782879	
3.254336	-1.986616	-37.789730	
3.252291	-1.987289	-36.582798	
3.249742	-1.991758	-36.584198	
3.247889	-1.990333	-36.579735	
3.250148	-1.990528	-36.583370	
3.251337	-1.991551	-36.586361	
3.248414	-1.995073	-36.126266	
3.244162	-1.994165	-36.118683	
3.241383	-1.994393	-36.114689	
3.237432	-1.992686	-36.106628	
3.234310	-1.990979	-36.099842	
3.234001	-1.994486	-36.103477	
3.229993	-1.996057	-35.170021	
3.225893	-1.996170	-35.163834	
3.222566	-1.997096	-35.159763	
3.224004	-2.002537	-35.168182	
3.221962	-2.003242	-35.165840	
3.220043	-2.007721	-35.167992	
3.215105	-2.010448	-35.163486	
3.213823	-2.010415	-35.161472	
3.214543	-2.016619	-35.169662	
3.214240	-2.016442	-35.168991	
3.208078	-2.020364	-35.163963	
3.204992	-2.019176	-33.917126	
3.206404	-2.021842	-33.922291	
3.209206	-2.020312	-33.924984	
3.206364	-2.021056	-33.921356	
3.202162	-2.023171	-33.917114	
3.202122	-2.024290	-33.918293	
3.201436	-2.020526	-33.065342	
3.200121	-2.023310	-33.066280	
3.202626	-2.022844	-33.069736	
3.205922	-2.023597	-33.075760	
3.205523	-2.024496	-33.076107	
3.205188	-2.023348	-32.950783	
3.208481	-2.021809	-32.954300	
3.215755	-2.024592	-32.968689	
3.215092	-2.026251	-32.969425	
3.211892	-2.025498	-32.963600	
3.210075	-2.024265	-32.959431	
3.214942	-2.023186	-31.896189	
3.218066	-2.022419	-31.900360	
3.217063	-2.025361	-31.901836	
3.215406	-2.026766	-31.900669	
3.214055	-2.026410	-31.898146	
3.216186	-2.026386	-31.672447	
3.217598	-2.028287	-31.676729	
3.218376	-2.031653	-31.681526	
3.215435	-2.032924	-31.678108	
3.216472	-2.036296	-31.683332	
3.217585	-2.034878	-31.683640	
3.220468	-2.035117	-30.634096	
3.218900	-2.037542	-30.634012	
3.217089	-2.040743	-30.634323	
3.217896	-2.040881	-30.635769	
3.215682	-2.040660	-30.631966	
3.215878	-2.042741	-29.639315	
3.217184	-2.038995	-29.637745	
3.212093	-2.043171	-29.633480	
3.208572	-2.042518	-29.627003	
3.207844	-2.041087	-29.624372	
3.210412	-2.043942	-29.631468	
3.210946	-2.043004	-29.668421	
3.206724	-2.044736	-29.663246	
3.203546	-2.046978	-29.660269	
3.205922	-2.047525	-29.664680	
3.208236	-2.047934	-29.668852	
3.206103	-2.050157	-28.381313	
3.202659	-2.050640	-28.376083	
3.200857	-2.049323	-28.371862	
3.201765	-2.050264	-28.374250	
3.204056	-2.050128	-28.377907	
3.203103	-2.048111	-28.374424	
3.200800	-2.048268	-28.859686	
3.197872	-2.046417	-28.853100	
3.196295	-2.044910	-28.849064	
3.198273	-2.045733	-28.853104	
3.198470	-2.045126	-28.852846	
3.195237	-2.044753	-28.847176	
3.194731	-2.041771	-28.109985	
3.194713	-2.039193	-28.107510	
