59.72423	0.86893	-24.40507
59.56704	1.85618	-24.13923
59.56704	1.85618	-24.13923
59.20818	2.36704	-22.86119
59.20818	2.36704	-22.86119
58.98405	3.72947	-21.18732
58.98405	3.72947	-21.18732
58.68707	4.58578	-19.34751
58.68707	4.58578	-19.34751
58.40316	6.52848	-17.32980
58.40316	6.52848	-17.32980
57.21688	8.44573	-15.65600
57.21688	8.44573	-15.65600
56.76683	10.52614	-13.84463
56.76683	10.52614	-13.84463
56.76683	10.52614	-13.84463
55.23244	14.71820	-10.06810
55.23244	14.71820	-10.06810
54.10220	16.37712	-7.95911
54.10220	16.37712	-7.95911
52.95501	18.32009	-5.93851
52.95501	18.32009	-5.93851
51.33702	20.43440	-3.41842
51.33702	20.43440	-3.41842
49.92576	22.62982	-1.61536
49.92576	22.62982	-1.61536
48.29404	24.80245	0.05841
48.29404	24.80245	0.05841
46.53410	27.03742	1.38516
46.53410	27.03742	1.38516
44.65014	29.02817	3.27778
44.65014	29.02817	3.27778
42.17495	31.30173	4.81277
42.17495	31.30173	4.81277
39.77924	33.05140	5.87335
39.77924	33.05140	5.87335
37.32192	35.28095	7.40855
37.32192	35.28095	7.40855
34.44054	37.65048	9.30226
34.44054	37.65048	9.30226
30.05602	40.34690	10.52658
30.05602	40.34690	10.52658
24.91336	43.20462	10.68953
24.91336	43.20462	10.68953
19.22765	45.66494	10.91089
19.22765	45.66494	10.91089
13.16562	47.45872	11.37607
13.16562	47.45872	11.37607
7.33683	48.56517	11.22631
7.33683	48.56517	11.22631
1.69021	48.90204	10.89610
1.69021	48.90204	10.89610
-4.04112	48.50491	10.37529
-4.04112	48.50491	10.37529
-9.45771	47.97219	9.65900
-9.45771	47.97219	9.65900
-14.11457	46.92407	8.79138
-14.11457	46.92407	8.79138
-18.18991	45.38674	7.78370
-18.18991	45.38674	7.78370
-21.21379	43.87785	6.68557
-21.21379	43.87785	6.68557
-23.68482	42.92686	5.45214
-23.68482	42.92686	5.45214
-26.32435	42.01043	3.60081
-26.32435	42.01043	3.60081
-28.33485	40.30993	1.44833
-28.33485	40.30993	1.44833
-29.71969	39.49683	-0.98267
-29.71969	39.49683	-0.98267
-30.55122	38.57151	-3.50161
-30.55122	38.57151	-3.50161
-31.94162	37.77504	-5.57476
-31.94162	37.77504	-5.57476
-32.52544	36.74107	-7.98542
-32.52544	36.74107	-7.98542
-33.16291	36.06167	-9.84485
-33.16291	36.06167	-9.84485
-32.79529	35.52221	-11.68677
-32.79529	35.52221	-11.68677
-32.74479	35.44454	-12.06610
-32.74479	35.44454	-12.06610
-32.45242	35.72273	-12.58935
-32.45242	35.72273	-12.58935
-31.83220	36.35331	-12.48670
-31.83220	36.35331	-12.48670
-31.17491	37.11197	-11.91853
-31.17491	37.11197	-11.91853
-29.47819	38.85772	-10.77398
-29.47819	38.85772	-10.77398
-28.46530	39.76061	-9.04730
-28.46530	39.76061	-9.04730
-27.53691	40.98237	-7.07275
-27.53691	40.98237	-7.07275
-26.95441	42.10230	-4.58666
-26.95441	42.10230	-4.58666
-25.96296	43.09078	-1.48292
-25.96296	43.09078	-1.48292
-25.13607	43.30158	1.41990
-25.13607	43.30158	1.41990
-24.39073	43.29100	5.01848
-23.18756	43.80629	7.72301
-23.18756	43.80629	7.72301
-22.87295	43.61299	11.57357
-22.87295	43.61299	11.57357
-22.05065	42.59728	14.91753
-22.05065	42.59728	14.91753
-21.62721	42.08595	17.52228
-21.62721	42.08595	17.52228
-21.15190	41.28938	20.25871
-21.15190	41.28938	20.25871
-21.62311	39.59583	23.30731
-21.62311	39.59583	23.30731
-22.03635	37.38946	26.12014
-22.03635	37.38946	26.12014
-22.83564	34.99185	29.17401
-22.83564	34.99185	29.17401
-22.91649	32.05809	31.87073
-22.91649	32.05809	31.87073
-23.44584	28.92401	34.81960
-23.44584	28.92401	34.81960
-23.81834	24.71377	37.53570
-23.81834	24.71377	37.53570
-23.93266	20.74009	39.64214
-23.93266	20.74009	39.64214
-23.90468	16.51713	41.20726
-23.90468	16.51713	41.20726
-24.12775	11.92202	43.51298
-24.12775	11.92202	43.51298
-23.88763	7.17174	44.08265
-23.88763	7.17174	44.08265
-23.55116	2.04789	44.79521
-23.55116	2.04789	44.79521
-23.68526	-3.13564	45.44462
-23.68526	-3.13564	45.44462
-22.90671	-8.43818	44.63827
-22.90671	-8.43818	44.63827
-22.51610	-13.02596	44.08929
-22.51610	-13.02596	44.08929
-21.19350	-18.81408	42.68745
-21.19350	-18.81408	42.68745
-20.20188	-23.04239	41.21238
-20.20188	-23.04239	41.21238
-19.44322	-27.34781	38.69730
-19.44322	-27.34781	38.69730
-18.39644	-31.54146	35.95282
-18.39644	-31.54146	35.95282
-17.18851	-35.51275	33.11972
-17.18851	-35.51275	33.11972
-15.74741	-38.47638	29.47723
-15.74741	-38.47638	29.47723
-13.84462	-41.66977	26.50703
-13.84462	-41.66977	26.50703
-11.91832	-44.48222	23.12233
-11.91832	-44.48222	23.12233
-10.35049	-46.44257	19.79886
-10.35049	-46.44257	19.79886
-8.51600	-48.11224	16.46193
-8.51600	-48.11224	16.46193
-6.18651	-49.37500	12.71962
-6.18651	-49.37500	12.71962
-3.97520	-50.46556	9.11768
-3.97520	-50.46556	9.11768
-1.62654	-50.96473	5.77210
-1.62654	-50.96473	5.77210
0.66106	-51.11926	1.73051
0.66106	-51.11926	1.73051
3.16354	-51.13726	-1.83537
3.16354	-51.13726	-1.83537
5.34595	-50.17270	-4.96130
5.34595	-50.17270	-4.96130
7.35814	-49.72405	-8.52831
7.35814	-49.72405	-8.52831
8.79774	-49.10583	-12.49572
8.79774	-49.10583	-12.49572
11.03726	-47.26762	-15.38839
11.03726	-47.26762	-15.38839
12.59593	-45.86278	-18.51485
12.59593	-45.86278	-18.51485
13.87930	-43.92517	-21.16629
13.87930	-43.92517	-21.16629
15.15687	-42.12146	-23.42646
15.15687	-42.12146	-23.42646
16.32656	-40.85818	-25.55290
16.32656	-40.85818	-25.55290
17.44292	-39.14452	-27.73607
17.44292	-39.14452	-27.73607
17.44292	-39.14452	-27.73607
19.15356	-35.79430	-30.56001
19.15356	-35.79430	-30.56001
19.94071	-34.31498	-31.56928
19.94071	-34.31498	-31.56928
21.04254	-32.62519	-32.23376
21.04254	-32.62519	-32.23376
22.37607	-31.30383	-32.30028
22.37607	-31.30383	-32.30028
23.09558	-30.51378	-32.88223
23.09558	-30.51378	-32.88223
23.87366	-29.31540	-33.27155
23.87366	-29.31540	-33.27155
23.97036	-28.24232	-33.89648
23.97036	-28.24232	-33.89648
24.77375	-27.20534	-34.17648
24.77375	-27.20534	-34.17648
24.98883	-26.12755	-34.97537
24.98883	-26.12755	-34.97537
25.21926	-24.89519	-35.63422
25.21926	-24.89519	-35.63422
24.85472	-24.05064	-36.90704
24.85472	-24.05064	-36.90704
24.27136	-22.99457	-37.86583
24.27136	-22.99457	-37.86583
23.54698	-21.86538	-38.92220
23.54698	-21.86538	-38.92220
22.88892	-21.20398	-39.60724
22.88892	-21.20398	-39.60724
21.97057	-19.67420	-40.82804
21.97057	-19.67420	-40.82804
21.58071	-18.55163	-41.64687
21.58071	-18.55163	-41.64687
20.79413	-17.86369	-42.65702
